,_id,title,labels,price,mean_price,time,area,region,street,name,room_type,house_type,capacity
1234,5e132cc381820b984b2ff755,急售，超山风景名胜区旁，投姿佳选，精装住宅房，70年独立产权,"['南北通透', '配套成熟', '品质小区']",53,7067元/m²,2013年建造,余杭,临平,兴起路518号,微时代城,2室2厅,中层(共24层),75m²
1235,5e132cc381820b984b2ff756,外地人可买丨精装三房送家电丨产权清晰丨品质小区丨首付少总价低,"['送家电', '送车位', '交通便利']",60,7059元/m²,2010年建造,余杭,塘栖,新村路,水北清流居,3室2厅,中层(共12层),85m²
1236,5e132cc381820b984b2ff757,精装70产权 包税急售 外地人可买 楼层好户型正气 价格可谈,"['南北通透', '配套成熟', '环境优美']",140,14216元/m²,2014年建造,余杭,瓶窑,羊城路229号,祥盛家园,3室2厅,低层(共15层),98m²
1237,5e132cc381820b984b2ff758,安家置业的选择，新上房源就此一套，精装修，超爽南北通透两居室,"['配套成熟', '繁华地段', '品质小区']",65.3,9603元/m²,2015年建造,江干,丁桥,惠兰雅路388号,丁兰广场,2室2厅,中层(共15层),68m²
1238,5e132cc381820b984b2ff759,万悦城 东边套 四房两卫 全明户型 中间楼层 环境优美地段繁,"['近地铁', '配套成熟', '品质小区']",210,16369元/m²,2019年建造,余杭,临平北,东湖北路,嘉丰万悦城(南区),4室2厅,低层(共24层),128m²
1239,5e132cc381820b984b2ff75a,繁华地段 配套齐全 交通便利 性价比高精装房 杭十四中附小！,"['南北通透', '近地铁', '配套成熟']",126,18703元/m²,2016年建造,拱墅,康桥,"前洋路,近郁世门路",康锦苑,2室1厅,中层(共11层),67m²
1240,5e132cc381820b984b2ff75b,捡漏2号线!西湖区景溪北苑 捡漏!刚需必看!首付51万打包价,['南北通透'],147,24294元/m²,2017年建造,西湖,西湖三墩,"汇周路,近联良路",三墩景溪北苑,2室2厅,低层(共33层),60m²
1241,5e132cc381820b984b2ff75c,湘湖闻堰现房 精装小两房 房东急售 产权清晰 可过户 送车位,"['南北通透', '环境优美']",55.5,13341元/m²,2011年建造,萧山,湘湖,湘湖路50号,头坞新村,2室2厅,中层(共6层),41m²
1242,5e132cc381820b984b2ff75d,下沙江滨地铁口 龙湖物业 人脸识别  房子精装花费60万,"['近地铁', '主卧朝南', '三房朝南']",280,32818元/m²,2010年建造,钱塘新区,下沙江滨,"23号大街,近16号大街",宋都晨光国际,3室2厅,高层(共33层),85m²
1243,5e132cc381820b984b2ff75e,精装送16平米，再送7平米大阳台！首付23万！房东急售爱房！,"['近地铁', '环境优美', '繁华地段']",87.3,33577元/m²,2009年建造,西湖,古荡,"文三西路,近益乐路",古荡新村(东区),2室2厅,低层(共6层),26m²
1244,5e132cc381820b984b2ff75f,外地人可买 挑高5米 精装修 月租5千 以租养贷 自带车位！,"['近地铁', '配套成熟', '繁华地段']",25.8,9214元/m²,2013年建造,钱塘新区,大江东,"河庄路,近永丰路",天际湾,2室2厅,中层(共16层),28m²
1245,5e132cc381820b984b2ff760,精装修LOFT首付8万房东急售，送产权车位，无需社保，可落户,"['配套成熟', '交通便利', '品质小区']",45,6618元/m²,2016年建造,萧山,钱江世纪城,南虹路16号,宝盛商住楼,3室2厅,高层(共16层),68m²
1246,5e132cc381820b984b2ff761,中国女婿哪家强，青山湖科技城有套房。青山湖买哪里当然是星汇城,"['南北通透', '近地铁', '环境优美']",125,14045元/m²,2017年建造,临安,青山湖,大园路123号,越秀星汇城北区,3室1厅,高层(共15层),89m²
1247,5e132cc381820b984b2ff762,（首付12万！婚前没房白忙一场！）精装修复式！拎包入住！急售,"['近地铁', '繁华地段', '品质小区']",52.6,11689元/m²,2016年建造,拱墅,拱墅三墩,"丰庆路,近广业街",天悦时代,2室2厅,中层(共18层),45m²
1248,5e132cc381820b984b2ff763,科技城 海康卫视总部对面 精装公寓总价80万 不要错过机会,['复式房'],82,21579元/m²,2000年建造,余杭,未来科技城,文一西路,西溪蓝海(商住楼),1室2厅,中层(共19层),38m²
1249,5e132cc381820b984b2ff764,包税急售！ EFC欧美金融城精装loft现房 地铁口阿里旁,"['新房房源', '近地铁', '配套成熟']",92,24211元/m²,2017年建造,余杭,未来科技城,"闲林港西路,近向往街",EFC欧美金融城,1室2厅,中层(共30层),38m²
1250,5e132cc381820b984b2ff765,首付15万，月供2千多，让你落户杭州，年底特惠，真实在售。,"['近地铁', '交通便利', '繁华地段']",49,19600元/m²,2014年建造,拱墅,康桥,拱馨弄118号,康馨苑,3室2厅,中层(共16层),25m²
1251,5e132cc381820b984b2ff766,特价急售 江干地铁口 包租4000 投姿手选 产证齐全 可看,"['近地铁', '配套成熟', '繁华地段']",52,10400元/m²,2013年建造,钱塘新区,下沙物美,"2号大街,近顺雅巷",华元十六街区,2室2厅,中层(共15层),50m²
1252,5e132cc381820b984b2ff767,店长力推 空中别墅 跃层边套送露台60方 价格可谈房东诚售,"['近学校', '近地铁', '配套成熟']",860,37522元/m²,2005年建造,滨江,彩虹城,滨盛路4050号,国信嘉园(公寓住宅),6室2厅,共5层,229m²
1253,5e132cc381820b984b2ff768,绿城玉园 * 小面积 边套户型 南北通透 中间楼层,"['近地铁', '南北通透']",540,32166元/m²,2000年建造,余杭,临平,"人民大道,近新丰路",绿城玉园,3室3厅,低层(共28层),167m²
1254,5e132cc381820b984b2ff769,金岸提香 东边套 业主40万精装修 110方只卖230万！！,[],230,20754元/m²,2013年建造,余杭,中泰,中泰路322号,金岸提香(公寓住宅),3室2厅,中层(共18层),110m²
1255,5e132cc381820b984b2ff76a,赞成首 府 品质小区 纯毛坯 小区中间位置 送车位 户型好,[],310,25991元/m²,2016年建造,余杭,临平,世纪大道,赞成首府(商住楼),4室2厅,低层(共18层),119m²
1256,5e132cc381820b984b2ff76b,急！急！急！产证齐全即买即卖，置换大房，无忧过户，交通便利,"['南北通透', '拎包入住', '交通便利']",87,9775元/m²,2013年建造,钱塘新区,金沙湖,"一号大街,近四号大街",景园小区(北区),3室2厅,共5层,89m²
1257,5e132cc381820b984b2ff76c,（首付18万）（西湖三墩地铁口）精装LOFT 包租四千带车位,"['南北通透', '近地铁', '环境优美']",39.5,10676元/m²,2013年建造,西湖,西湖三墩,"墩池路,近墩祥街",桔子里,2室2厅,中层(共15层),37m²
1258,5e132cc381820b984b2ff76d,劲爆杭城丨精装3房丨带产权车位丨首付5万丨无需社保丨落户户州,"['全南户型', '近地铁', '配套成熟']",20,4444元/m²,2013年建造,钱塘新区,大江东,党山湾路,庆丰家园,3室2厅,中层(共28层),45m²
1259,5e132cc381820b984b2ff76e,未来科技城EFC欧美金融城 精装修LOFT白领公寓 地铁入户,"['近地铁', '配套成熟', '繁华地段']",96,20870元/m²,2017年建造,余杭,未来科技城,"闲林港西路,近向往街",EFC欧美金融城,1室2厅,高层(共21层),46m²
1260,5e132cc481820b984b2ff76f,低总价！首付8万！外地人无需社保可落户！70年大产权！送车位,"['配套成熟', '交通便利', '品质小区']",31,11481元/m²,2014年建造,西湖,紫金港,古墩路598号,同人广场,2室2厅,中层(共16层),27m²
1261,5e132cc481820b984b2ff770,手慢无！！首付仅需3万|精装无税外地人可买可落户上学送车位,"['近地铁', '繁华地段', '品质小区']",9.8,9800元/m²,2014年建造,钱塘新区,义蓬,义蓬中路,春益小区,3室2厅,中层(共17层),10m²
1262,5e132cc481820b984b2ff771,精装通透的大三房，户型敞亮，空间宽敞,"['配套成熟', '环境优美', '品质小区']",220,19861元/m²,2016年建造,余杭,老余杭,"禹航路,近山西园路",大禹御景城,3室2厅,低层(共18层),110m²
1263,5e132cc481820b984b2ff772,急！急！急！首付三成，繁华地段，交通便利，精装拎包入住,"['南北通透', '拎包入住', '次新小区']",78,13379元/m²,2013年建造,钱塘新区,大江东,江东大道,大江东宝龙广场,2室2厅,中层(共11层),58m²
1264,5e132cc481820b984b2ff773,房东报价 低于市场价急售 仅一套 先到先得 捡漏速来 送车位,"['配套成熟', '交通便利', '繁华地段']",45.2,5131元/m²,2014年建造,余杭,临平北,运民路1号,圣塘河新村,2室2厅,中层(共9层),88m²
1265,5e132cc481820b984b2ff774,在建地铁口 精装住宅 包租3500 不限购 送车位 投姿必选,"['南北通透', '配套成熟', '品质小区']",70,11290元/m²,2013年建造,余杭,临平北,顺风路,万陈花苑,2室2厅,中层(共16层),62m²
1266,5e132cc481820b984b2ff775,房东急售 包租4000 在建地铁 豪华精装 70年产权送车位,"['南北通透', '繁华地段', '品质小区']",63,12353元/m²,2013年建造,西湖,留下,留下街道125号,西溪君逸汇,2室2厅,中层(共10层),51m²
1267,5e132cc481820b984b2ff776,银爵世纪公寓 4号线杨家墩站 精装自住大两房 配套齐全 诚售,"['环境优美', '交通便利', '素质住户']",300,33490元/m²,2010年建造,滨江,浦沿,"浦沿路,近彩虹快速路",银爵世纪公寓,2室2厅,中层(共32层),89m²
1268,5e132cc481820b984b2ff777,急！地铁口，包租4000，送12平，带阳台，送车位，投姿手选,"['近地铁', '环境优美', '品质小区']",64,10323元/m²,2013年建造,余杭,临平,车站路,新康家园,2室2厅,中层(共14层),62m²
1269,5e132cc481820b984b2ff778,广厦天都城 产齐全送车位!外地人可买! 房主工作调动置,"['近地铁', '配套成熟', '品质小区']",100,18228元/m²,2014年建造,余杭,星桥,"场环路,近天都路",广厦天都城天河苑,2室2厅,中层(共18层),54m²
1270,5e132cc481820b984b2ff779,包租5000丨不限购住宅丨赠送15平米丨降价25万丨送车位,"['南北通透', '配套成熟', '品质小区']",64,14222元/m²,2013年建造,余杭,五常,丰岭路101号,西溪景苑(西区),2室2厅,高层(共12层),45m²
1271,5e132cc481820b984b2ff77a,白菜价，首付仅需6万，赠送38平，产证齐全，落户杭州送精装,"['配套成熟', '繁华地段', '品质小区']",27,12993元/m²,2012年建造,余杭,临平,后横弄38号,月光苑,3室2厅,中层(共17层),20m²
1272,5e132cc481820b984b2ff77b,降价15万急售 不限购 70年产权 可落户上学 送车位和阳台,"['南北通透', '配套成熟', '品质小区']",72,17561元/m²,2013年建造,江干,三里亭,"石桥路,近机场路",三里亭东苑,2室2厅,中层(共15层),41m²
1273,5e132cc481820b984b2ff77c,双地铁口公寓 无需社保 精装复式 挑高6米 租金5千不限购,[],37,10000元/m²,2013年建造,西湖,西湖三墩,西园四路4号,西港白领公寓,2室2厅,中层(共12层),37m²
1274,5e132cc481820b984b2ff77d,首付俩成，精致俩房，开放式厨房，全名户型采光非常好，送车位。,"['南北通透', '一梯两户', '小区中心']",105,13444元/m²,2015年建造,余杭,中泰,中泰路370号,南湖大厦,2室2厅,中层(共16层),78m²
1275,5e132cc481820b984b2ff77e,还等啥 诚售 来电打8折 无需社保 独立产证 精装送车位,"['送车位', '拎包入住', '品质小区']",48,24000元/m²,2014年建造,西湖,古墩路,合生路,黄龙悦府,2室2厅,中层(共15层),20m²
1276,5e132cc481820b984b2ff77f,无税，年底捡漏，70年产权，产证齐全，首付10万，外地人可买,"['配套成熟', '交通便利', '繁华地段']",63,12353元/m²,2015年建造,钱塘新区,河庄,河庄大道1111号,金色和庄,2室2厅,中层(共15层),51m²
1277,5e132cc481820b984b2ff780,融创玖樟台 城东标杆小区 精装修楼层好采光视野很好 捡漏好房,"['环境优美', '素质住户', '品质小区']",480,42388元/m²,2019年建造,江干,笕桥,"双凉环路,近开创街",融创玖樟台,3室2厅,中层(共16层),113m²
1278,5e132cc481820b984b2ff781,捡漏房3地铁环绕 精装包稅钱塘江景 找我买房送跨年演唱会门票,"['近地铁', '南北通透', '配套成熟']",127.7,22804元/m²,2017年建造,萧山,钱江世纪城,"金鸡路,近潮韵路",众安嘉润公馆,2室2厅,中层(共28层),56m²
1279,5e132cc481820b984b2ff782,这套房子未必适合你，但一切可能都是从你咨询开始，你来电我介绍,"['送车位', '拎包入住', '近地铁']",48,9231元/m²,2013年建造,余杭,临平北,星河路110号,星河嘉苑,2室1厅,中层(共12层),52m²
1280,5e132cc481820b984b2ff783,地铁口丨精装住宅丨首付八万丨70年产权的住宅丨外地人可买。,"['近地铁', '配套成熟', '繁华地段']",60,8284元/m²,2014年建造,余杭,塘栖,市新街东侧,香雪园,3室2厅,中层(共6层),72m²
1281,5e132cc481820b984b2ff784,观澜时代云邸跃层两房，豪华精装修落地窗，采光充足，,"['配套成熟', '环境优美', '交通便利']",228,26871元/m²,2012年建造,钱塘新区,下沙江滨,24号大街669号,金隅观澜时代云邸(公寓住宅),2室2厅,中层(共43层),84m²
1282,5e132cc481820b984b2ff785,保利玫瑰湾 纯边套三房 送40万自住精装修 看房方便价可谈,"['近地铁', '配套成熟', '安全性高']",265,29842元/m²,2014年建造,钱塘新区,下沙江滨,24号大街,保利玫瑰湾,3室2厅,高层(共34层),88m²
1283,5e132cc481820b984b2ff786,罕见！70年产权平层公寓 双阳台双钥匙 精装送车位基本没住过,"['南北通透', '配套成熟', '繁华地段']",53,13947元/m²,2013年建造,萧山,北干,金城路333号,lse城市生活广场,2室1厅,高层(共20层),38m²
1284,5e132cc481820b984b2ff787,附赠23平 近地铁 外地人可购 房东用钱急售 精装三房送车位,"['南北通透', '近地铁', '繁华地段']",82,15472元/m²,2014年建造,萧山,钱江世纪城,文明路836号,丰瑞南苑,3室2厅,中层(共12层),53m²
1285,5e132cc481820b984b2ff788,房东急售 外地人可买 精装送车位 产证清晰 来电立减5万,"['安全性高', '繁华地段', '品质小区']",140,14737元/m²,2015年建造,余杭,临平,"东湖南路,近南苑街",华鼎君临阁,3室2厅,中层(共18层),95m²
1286,5e132cc481820b984b2ff789,西溪湿地 地铁口排屋间距50米边套户型 花园大只售880万,"['近地铁', '配套成熟', '交通便利']",880,41905元/m²,2006年建造,余杭,五常,联胜路,华立江南水乡,5室2厅,共3层,210m²
1287,5e132cc481820b984b2ff78a,无需社保 价格可谈 包租4000 产证齐全 送精装 送车位。,"['配套成熟', '交通便利', '繁华地段']",39,13000元/m²,2014年建造,余杭,临平北,荷禹路105号,万宝城,2室2厅,低层(共17层),30m²
1288,5e132cc481820b984b2ff78b,余杭区精装修住宅 地铁口送车位,"['南北通透', '近地铁', '品质小区']",329,36863元/m²,2016年建造,余杭,中泰,东西大道,十里风荷,3室2厅,低层(共12层),89m²
1289,5e132cc481820b984b2ff78c,点进来 70年独立产权 外地购买不是梦 落户上学没问题 速联,"['配套成熟', '交通便利', '繁华地段']",29.8,9933元/m²,2014年建造,萧山,瓜沥,凤凰路,衙前凤凰小区,2室2厅,中层(共8层),30m²
1290,5e132cc481820b984b2ff78d,急售，外地人可买，70年产权，豪华精装2房，包租4千，可看房,"['南北通透', '配套成熟', '品质小区']",59.1,13133元/m²,2013年建造,余杭,临平北,荷禹路105号,万宝城,2室2厅,中层(共12层),45m²
1291,5e132cc481820b984b2ff78e,9号线地铁口，首付40万，月供3500。现在租金4800一月,"['位置安静', '送车位', '近地铁']",118,14708元/m²,2012年建造,余杭,塘栖,兴元路,康宁和府,3室2厅,高层(共7层),80m²
1292,5e132cc481820b984b2ff78f,70年产权，首付11万，可落户可贷款，三齐全，产权清晰无纠纷,"['近地铁', '配套成熟', '品质小区']",58,7073元/m²,2014年建造,余杭,塘栖,新村路,水北清流居,3室2厅,低层(共21层),82m²
1293,5e132cc481820b984b2ff790,无需社保，可过户，70年产权精装修。送地下车位，拎包入住即可,"['近地铁', '配套成熟', '繁华地段']",44.6,11291元/m²,2013年建造,西湖,紫金港,古墩路598号,同人广场,2室2厅,中层(共16层),39m²
1294,5e132cc481820b984b2ff791,精装三房 楼层好 采光好品质小区 周边配套成熟 房东诚心出售,"['近地铁', '南北通透', '环境优美']",243,27300元/m²,2017年建造,萧山,蜀山,晨晖路,恒大帝景,3室2厅,高层(共30层),89m²
1295,5e132cc481820b984b2ff792,滨江七站地铁，万达旁，地铁口，银湖板块，精装修，双阳台,"['新房房源', '南北通透', '配套成熟']",165,18539元/m²,2011年建造,富阳,富春,"高桥西路,近金桥北路",新界2020,3室2厅,低层(共23层),89m²
1296,5e132cc481820b984b2ff793,下城区核心地段，包租4500，投姿首 选，无需社保，送车位！,"['配套成熟', '交通便利', '繁华地段']",67,17632元/m²,2014年建造,下城,潮鸣,建国北路281号,双牛大厦,2室2厅,中层(共18层),38m²
1297,5e132cc481820b984b2ff794,首付15万可得！产证齐全！产权清晰！景观楼层！送精装修送车位,"['近学校', '近地铁', '配套成熟']",65,10943元/m²,2012年建造,余杭,塘栖,景河路26号,塘栖嘉园,2室2厅,中层(共11层),59m²
1298,5e132cc481820b984b2ff795,江干核心 地铁口200米 配套成熟 底价出售 首付仅需10万,"['近地铁', '配套成熟', '品质小区']",46,9787元/m²,2009年建造,江干,丁桥,紫丁香路151号,新城广场,2室2厅,低层(共27层),47m²
1299,5e132cc481820b984b2ff796,这房子要是不看看那真可惜了，卧城核心区位 朝阳站150米,"['近地铁', '配套成熟', '品质小区']",65,13830元/m²,2015年建造,萧山,蜀山,市心南路,九悦江南,2室2厅,低层(共30层),47m²
1300,5e132cc481820b984b2ff797,投姿好房 精装两室 赠送16平 送产权车位 包租4千 租抵贷,"['南北通透', '配套成熟', '繁华地段']",66,13290元/m²,2010年建造,萧山,城厢,晨晖路1096号,柳桥南和城,2室2厅,中层(共15层),49m²
1301,5e132cc481820b984b2ff798,打工族的福利！地铁口 首付8万 买房落户上学 送精装修 包税,"['近地铁', '配套成熟', '品质小区']",54.5,14778元/m²,2014年建造,余杭,临平,世纪大道,晴彩巴厘,2室2厅,高层(共15层),36m²
1302,5e132cc481820b984b2ff799,精装小户型 赠送16平 产证齐全 送车位 可包租投姿 租抵贷,"['南北通透', '配套成熟', '繁华地段']",76,14163元/m²,2010年建造,余杭,临平,后横弄38号,月光苑,2室2厅,中层(共15层),53m²
1303,5e132cc481820b984b2ff79a,翡翠城 融创造 近地铁配套成熟 带阳台采光好 西溪湿地旁！,"['近地铁', '配套成熟', '品质小区']",79.5,26500元/m²,2016年建造,余杭,闲林,"高教路,近五常大道",翡翠城梧桐郡,2室2厅,低层(共18层),30m²
1304,5e132cc481820b984b2ff79b,宝龙广场 高楼层东边套3房2卫 现售价228万,['南北通透'],190,16838元/m²,2015年建造,富阳,富春,永兴路278号,富阳宝龙城市广场(公寓住宅),3室2厅,高层(共26层),112m²
1305,5e132cc481820b984b2ff79c,急！！首付三成！外地人可买，70年产权精装修住宅 赠送10平,"['南北通透', '交通便利', '品质小区']",104,15294元/m²,2011年建造,萧山,钱江世纪城,鸿宁路1021号,盈一佳苑,2室2厅,中层(共13层),68m²
1306,5e132cc481820b984b2ff79d,外地人可买 精装修送车位 首付16W 可落户上学 产证齐全,"['近地铁', '交通便利', '繁华地段']",120,12024元/m²,2014年建造,钱塘新区,大江东,永丰路,宏河嘉园,3室2厅,中层(共18层),99m²
1307,5e132cc481820b984b2ff79e,急！！首付三成！外地人可买，70年产权精装修住宅 赠送10平,"['南北通透', '交通便利', '品质小区']",98,14412元/m²,2011年建造,拱墅,拱宸桥,上塘路,陆家坞,3室2厅,中层(共14层),68m²
1308,5e132cc481820b984b2ff79f,保利东湾93方产权满两年客厅带阳台诚意出售只要235万,"['南北通透', '繁华地段', '品质小区']",235,25083元/m²,2012年建造,钱塘新区,下沙江滨,之江东路,保利东湾(东区公寓),3室2厅,中层(共33层),93m²
1309,5e132cc481820b984b2ff7a0,包税急售！临安碧桂园品质地铁口住宅 刚需3房不限购落户大杭州,"['新房房源', '南北通透', '近地铁']",125,13982元/m²,2018年建造,临安,临安城区,"双拥路,近流霞路",碧桂园玖晟府,3室2厅,中层(共16层),89m²
1310,5e132cc481820b984b2ff7a1,杭州临安地铁口低总价苕溪学府  Loft住宅，通燃气,"['新房房源', '配套成熟', '环境优美']",70,17073元/m²,2018年建造,临安,临安城区,"苕溪南街,近横潭路",苕溪学府,2室2厅,低层(共16层),41m²
1311,5e132cc481820b984b2ff7a2,首付低 外地人可买 可落户上學 精装修送车位 产齐全随时看房,"['南北通透', '一梯两户', '环境优美']",80,8696元/m²,2013年建造,萧山,城厢,航坞路401号,七家园村,3室2厅,中层(共15层),92m²
1312,5e132cc481820b984b2ff7a3,业主急售价丨精装修二房送车位丨投咨必选择丨红本无税丨交通便利,"['送车位', '拎包入住', '交通便利']",104,13797元/m²,2009年建造,余杭,塘栖,广济路184号,阳光100嘉园,2室2厅,中层(共6层),75m²
1313,5e132cc481820b984b2ff7a4,70年产权，首付12万落户杭州！学位未占用，精装修南北通透,"['近地铁', '配套成熟', '品质小区']",54.8,9133元/m²,2014年建造,钱塘新区,金沙湖,"天城东路,近幸福南路",郡原蓝湖国际,2室2厅,中层(共15层),60m²
1314,5e132cc481820b984b2ff7a5,首付10万起！地铁口學区房 外地人包税！包落户读书！随时看房,"['近地铁', '繁华地段', '品质小区']",53,11277元/m²,2013年建造,西湖,紫金港,古墩路598号,同人广场,3室2厅,中层(共10层),47m²
1315,5e132cc481820b984b2ff7a6,首付15万！地铁口精装复式！外地人可买！租金5000，产齐全,"['近地铁', '配套成熟', '繁华地段']",30.1,18800元/m²,2017年建造,江干,火车东站 ,"东宁路,近天城路",恒祺克拉天玺,2室2厅,中层(共22层),16m²
1316,5e132cc481820b984b2ff7a7,即买即过户，产证清晰，地铁口精装现房，价格可谈，送20平！,"['近地铁', '繁华地段', '品质小区']",74.5,15851元/m²,2013年建造,余杭,临平,丰梅路1,丰梅路小区,2室2厅,中层(共15层),47m²
1317,5e132cc481820b984b2ff7a8,稀有小户型总价低，适合三口之家，落户杭州外地人可买，价格可谈,"['送家电', '送车位', '品质小区']",65,10484元/m²,2013年建造,江干,九堡科技园,九盛路,格畈家园,2室2厅,中层(共9层),62m²
1318,5e132cc481820b984b2ff7a9,房东急售，外地人可买，可落户上学，附送25平，附带产权车位。,"['南北通透', '配套成熟', '品质小区']",57.1,13595元/m²,2014年建造,下城,石桥,石桥路,杨家沁苑,2室2厅,中层(共15层),42m²
1319,5e132cc481820b984b2ff7aa,急售 地铁口 精装修 无需社保 南北通透 包租三千 拎包入住,"['南北通透', '近地铁', '配套成熟']",81,13500元/m²,2015年建造,萧山,开发区,振宁路928号,丰东花苑,2室2厅,中层(共13层),60m²
1320,5e132cc581820b984b2ff7ab,20万婚房精装修 外地人可买 无需社保 地铁口500米带车位,"['客厅朝南', '一梯两户', '送车位']",45,8824元/m²,2015年建造,钱塘新区,大江东,纬九路,钱民花苑,2室2厅,低层(共12层),51m²
1321,5e132cc581820b984b2ff7ac,房东相亲不成功！回老家了！底价出售！随时可以看！,"['南北通透', '送车位', '配套成熟']",78,11642元/m²,2011年建造,钱塘新区,大江东,纬九路,钱民花苑,2室2厅,低层(共18层),67m²
1322,5e132cc581820b984b2ff7ad,喜报！西湖区 小户型精装两房 无需社保 落户杭州的不二之之选,"['南北通透', '近地铁', '配套成熟']",49,10020元/m²,2016年建造,西湖,西湖三墩,"欣然街,近榨河巷",丰盛九玺,2室2厅,中层(共17层),48m²
1323,5e132cc581820b984b2ff7ae,"西湖区之江新城 地鉄上盖,自带商业 洋房式花园公寓 全部朝南","['新房房源', '南北通透', '环境优美']",114.9,23938元/m²,2018年建造,西湖,转塘,江涵路166号,群升万国天地,2室2厅,中层(共16层),48m²
1324,5e132cc581820b984b2ff7af,急卖了，精装修的醉美中式合院，拎包入住，度假养老，南北花园,"['环境优美', '交通便利', '品质小区']",298,21286元/m²,2017年建造,临安,青山湖,"科技大道,近崇文路",大华西野风韵,4室2厅,共2层,140m²
1325,5e132cc581820b984b2ff7b0,新上 中间楼层 湘师实验学府 朝辉学府 离地铁600米 急售,"['近地铁', '环境优美', '繁华地段']",139,23966元/m²,1995年建造,萧山,城厢,"崇明路,近崇化路",崇化小区,2室1厅,中层(共6层),58m²
1326,5e132cc581820b984b2ff7b1,国信嘉园 东边套排屋 中央空调带地暖 自带花园观景楼,[],1215,49614元/m²,2003年建造,滨江,彩虹城,伟业路,国信嘉园(别墅),5室2厅,共1层,244m²
1327,5e132cc581820b984b2ff7b2,南安小区，首付19万等你来取，产证清晰，外地人可买，对口学校,"['配套成熟', '繁华地段', '品质小区']",62,14419元/m²,2012年建造,余杭,老余杭,宝林路,南安小区,2室2厅,中层(共6层),43m²
1328,5e132cc581820b984b2ff7b3,"老余杭镇上，万达旁150米,文一西路沿线，东边套 好房不等人","['三房朝南', '近地铁', '配套成熟']",260,20863元/m²,2016年建造,余杭,老余杭,狮山路432号,同城印象(东区),4室2厅,低层(共16层),124m²
1329,5e132cc581820b984b2ff7b4,赠送20平，产权清晰 小户型50年产权 可落户 送车位带家电,"['南北通透', '配套成熟', '繁华地段']",27.6,15333元/m²,2014年建造,余杭,勾庄,金昌路2816,远大金地中心,2室2厅,中层(共7层),18m²
1330,5e132cc581820b984b2ff7b5,建国南苑地铁口，三房一厅，户型正气，大阳台视野开阔，诚心置换,"['近地铁', '南北通透', '拎包入住']",255,36706元/m²,1998年建造,上城,城站,河坊街413号,建国南苑(南2区),3室1厅,高层(共7层),69m²
1331,5e132cc581820b984b2ff7b6,雅戈尔御西湖 14年电梯房 3开间朝南 开发商精装修,[],785,88861元/m²,2013年建造,西湖,翠苑,学院路216号,雅戈尔御西湖,2室2厅,中层(共23层),88m²
1332,5e132cc581820b984b2ff7b7,下沙金沙湖 房东诚心出售 配套下沙繁华 交通地铁一号线,"['近地铁', '次新小区', '交通便利']",180,30323元/m²,2015年建造,钱塘新区,金沙湖,高沙路166号,下沙铭都雅苑,3室2厅,低层(共18层),59m²
1333,5e132cc581820b984b2ff7b8,临安青山湖 首付15万 樶后85平小面积三房 不摇号,['新房房源'],130,15294元/m²,2016年建造,临安,青山湖,鹤亭大街,青山鹤岭,3室2厅,低层(共16层),85m²
1334,5e132cc581820b984b2ff7b9,赠送14平 首付10万（急售） 低总价 钱在贬值 房子在赚钱,"['送车位', '近地铁', '品质小区']",33,13200元/m²,2016年建造,萧山,蜀山,蜀山路418号,南润名座,3室2厅,中层(共12层),25m²
1335,5e132cc581820b984b2ff7ba,青山湖科技城核心CBD，无需社保！产证齐全！首付一成！送车位,"['配套成熟', '素质住户', '品质小区']",46.5,11071元/m²,2010年建造,临安,青山湖,创业街,未来之芯,3室2厅,高层(共12层),42m²
1336,5e132cc581820b984b2ff7bb,东郡之星 现房出售 精装2房，看房方便 有意者私聊,['南北通透'],150,21614元/m²,2015年建造,钱塘新区,大学城北,"银海街,近春新路",宋都东郡之星,2室2厅,中层(共30层),69m²
1337,5e132cc581820b984b2ff7bc,房东赠送20平 ，首付10万，外地人可买，配套成熟，交通便利,"['近地铁', '配套成熟', '品质小区']",70,15487元/m²,2010年建造,余杭,临平,东湖南路285号,凤仪家园,2室2厅,高层(共8层),45m²
1338,5e132cc581820b984b2ff7bd,下沙网红小区！抖音网红聚集地！银泰旁！精装拎包入住！地铁口！,['南北通透'],51.6,15636元/m²,2014年建造,钱塘新区,金沙湖,"下沙南路,近下沙路",中豪七格,2室2厅,中层(共13层),33m²
1339,5e132cc581820b984b2ff7be,满五无税！担保有效！70年产权！外地人可买！可落户上学！安选,"['配套成熟', '繁华地段', '品质小区']",59,39333元/m²,2010年建造,下城,红会医院,刀茅巷178号,刀茅巷178号小区,3室2厅,高层(共22层),15m²
1340,5e132cc581820b984b2ff7bf,老余杭很实惠精装3房，拎包入住，不靠高架，近入口处，满2年,"['房型正', '拎包入住', '近地铁']",180,20218元/m²,2013年建造,余杭,闲林,东西大道,庭院深深(东区),3室2厅,高层(共15层),89m²
1341,5e132cc581820b984b2ff7c0,天阳尚 城国际 城东128方改善大四房 地铁900米 赠露台,"['近地铁', '配套成熟', '繁华地段']",510,39683元/m²,2017年建造,江干,城东新城,"全福桥路,近机场路",天阳尚城国际,4室2厅,低层(共16层),128m²
